Sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
784.55,0.03888,0.02829,0.02912,0.01015,0.01404,0.02206,0.01562,0.007117,0.01374,0.02081,0.004697,0.01556,0.02955,0.03406,0.01986,0.01821,0.04015,0.01636,0.013,0.01349,0.01105,0.005421,0.007688,0.006027,0.005699,0.03237,0.02478,0.01402,0.01872,0.01664,0.02219,0.02696,0.02055,0.01808,0.009407,0.004252,0.005664,0.009783,0.01733,0.02045,0.01071,0.01234,0.005115,0.006598,0.004677,0.01269,0.006517,0.009934,0.005461,0.004419,0.01139,0.00765,0.01123,0.01111,0.007829,0.01383,0.01003,0.02118,0.01752,0.01713,0.01732,0.01151,0.01049,0.004603,0.004554,0.007514,0.006718,0.009699,0.008564,0.02858,0.02651,0.02257,0.009645,0.01268,0.01329,0.007149,0.005848,0.005441,0.004079,0.005799,0.004777,0.006539,0.005746,0.006903,0.00726,0.006593,0.005533,0.007478,0.007419,0.00612,0.005953,0.008768,0.00826,0.005996,0.006335,0.00503,0.007034,0.006775,0.008612,0.006035,0.02068,0.01595,0.01833,0.01031,0.01891,0.01568,0.005201,0.007207
783.09,0.0404,0.02909,0.0302,0.01034,0.01501,0.02304,0.01568,0.007563,0.01495,0.02218,0.005106,0.01628,0.03076,0.03535,0.0206,0.01922,0.04136,0.01794,0.01333,0.01417,0.01179,0.005909,0.007991,0.00612,0.005947,0.0331,0.0257,0.01466,0.01913,0.0169,0.02248,0.02757,0.02066,0.01884,0.01038,0.0046,0.006278,0.0104,0.01768,0.02069,0.01127,0.01322,0.005319,0.006997,0.005325,0.01334,0.006817,0.01062,0.005948,0.004587,0.01169,0.00778,0.01136,0.01159,0.007685,0.01407,0.009921,0.02131,0.01784,0.01729,0.017,0.01184,0.01068,0.004494,0.004596,0.007526,0.006438,0.009354,0.008502,0.02888,0.02646,0.02314,0.009699,0.01243,0.01373,0.009218,0.007277,0.006745,0.005547,0.007291,0.005986,0.007874,0.007385,0.008737,0.009347,0.007887,0.007246,0.009508,0.009884,0.008435,0.008038,0.01204,0.01079,0.007733,0.008178,0.00676,0.009488,0.008672,0.01155,0.007866,0.02124,0.01705,0.01898,0.01128,0.01923,0.01562,0.006151,0.009431
781.62,0.04164,0.03039,0.03093,0.01094,0.01598,0.02382,0.01548,0.007871,0.01576,0.02354,0.005658,0.0174,0.03208,0.03693,0.02125,0.02035,0.0427,0.01953,0.0138,0.01467,0.01213,0.006404,0.008288,0.006297,0.006325,0.03444,0.0266,0.01517,0.01946,0.0174,0.02303,0.02862,0.02118,0.01955,0.01127,0.004975,0.007003,0.01115,0.01804,0.02091,0.012,0.01392,0.00554,0.007585,0.006189,0.0141,0.007066,0.01117,0.006505,0.004852,0.01179,0.007718,0.01142,0.01202,0.007493,0.01408,0.009775,0.02147,0.01776,0.01738,0.01711,0.01214,0.0107,0.004371,0.004695,0.007478,0.006333,0.009058,0.008782,0.02941,0.02655,0.0237,0.009989,0.01252,0.01391,0.01157,0.008656,0.00804,0.007194,0.008931,0.007387,0.009244,0.009116,0.0104,0.01157,0.00903,0.009055,0.01152,0.01228,0.0109,0.01026,0.01537,0.01375,0.009484,0.01012,0.008505,0.01204,0.01068,0.0145,0.009958,0.02189,0.0176,0.02001,0.01241,0.0195,0.01571,0.007235,0.01167
780.16,0.04276,0.03151,0.03057,0.01177,0.01659,0.02386,0.01467,0.008212,0.01633,0.02461,0.006377,0.01824,0.03295,0.03836,0.02162,0.02107,0.04363,0.02075,0.01454,0.01488,0.0121,0.006807,0.008626,0.006506,0.006575,0.03591,0.02775,0.01565,0.02009,0.01839,0.02381,0.0299,0.02195,0.02036,0.01187,0.005724,0.007746,0.01196,0.01809,0.02119,0.01258,0.01444,0.005919,0.008379,0.007078,0.01474,0.007287,0.01177,0.007071,0.005262,0.01186,0.007594,0.01144,0.01227,0.007334,0.01369,0.009935,0.02169,0.01785,0.01726,0.01791,0.01256,0.0107,0.004482,0.004797,0.007504,0.006673,0.009085,0.009242,0.0298,0.02697,0.02409,0.01032,0.01299,0.01388,0.0137,0.009835,0.009046,0.008619,0.01038,0.008768,0.01036,0.01073,0.01178,0.0133,0.009698,0.01062,0.01333,0.01407,0.01319,0.01243,0.01817,0.0169,0.0107,0.01151,0.009971,0.01414,0.01281,0.01695,0.01173,0.0226,0.01761,0.02161,0.01364,0.01949,0.01625,0.008069,0.01337
778.69,0.04349,0.03253,0.03008,0.01262,0.01709,0.02394,0.01374,0.008375,0.0169,0.02525,0.006784,0.01868,0.03315,0.03933,0.02197,0.02154,0.04436,0.02129,0.01524,0.01503,0.01234,0.006994,0.00904,0.006783,0.006813,0.03764,0.02852,0.01605,0.02097,0.01895,0.02436,0.03082,0.02312,0.02118,0.01241,0.006142,0.008091,0.01252,0.01866,0.02135,0.01302,0.01454,0.006279,0.009211,0.007715,0.01539,0.007747,0.01244,0.007616,0.00577,0.01194,0.007838,0.01141,0.01213,0.007101,0.01336,0.01049,0.02171,0.01807,0.01713,0.01881,0.01306,0.0106,0.004606,0.004776,0.007423,0.00674,0.009232,0.009543,0.03016,0.0277,0.02423,0.01074,0.01346,0.01404,0.01522,0.01063,0.009977,0.009623,0.0114,0.009905,0.01116,0.01196,0.01258,0.01467,0.01015,0.01184,0.01477,0.0154,0.01509,0.01446,0.02017,0.01934,0.01131,0.01245,0.01108,0.01592,0.01474,0.01871,0.01306,0.02277,0.01772,0.02284,0.01435,0.01971,0.01703,0.008545,0.01474
777.23,0.04391,0.03304,0.02941,0.01323,0.0175,0.02392,0.01246,0.008392,0.01724,0.02536,0.006886,0.0191,0.03315,0.03989,0.02231,0.02154,0.04486,0.02116,0.0157,0.01507,0.01288,0.007249,0.009463,0.007187,0.007068,0.03904,0.02908,0.01635,0.02225,0.01957,0.02472,0.03135,0.02452,0.02173,0.01269,0.006412,0.008341,0.01303,0.01932,0.02146,0.01351,0.01463,0.006638,0.00998,0.008068,0.01633,0.00826,0.01318,0.008097,0.006389,0.01216,0.008184,0.01159,0.01194,0.007093,0.0134,0.01112,0.0218,0.0183,0.01729,0.01962,0.01332,0.01058,0.004757,0.004756,0.007302,0.006738,0.00939,0.009833,0.03045,0.02849,0.02425,0.01119,0.01397,0.01426,0.01598,0.01123,0.01072,0.01011,0.01189,0.01078,0.01166,0.0127,0.01308,0.01562,0.0103,0.01276,0.01554,0.01626,0.01636,0.01571,0.02122,0.02088,0.01151,0.01285,0.01175,0.01705,0.01604,0.01991,0.01377,0.02264,0.01775,0.02381,0.01468,0.01994,0.01791,0.008716,0.01559
775.77,0.04416,0.03321,0.02886,0.01357,0.01783,0.02374,0.01111,0.008385,0.01741,0.02514,0.006866,0.01968,0.03353,0.04024,0.02272,0.0212,0.04546,0.02088,0.01596,0.01527,0.01351,0.007651,0.009934,0.007763,0.007362,0.03972,0.02958,0.01651,0.02376,0.02057,0.02519,0.03162,0.02582,0.02205,0.01276,0.006747,0.008698,0.01357,0.02,0.0216,0.01419,0.01506,0.006933,0.01064,0.008204,0.01765,0.008741,0.01401,0.008644,0.007017,0.0126,0.008506,0.01204,0.012,0.007426,0.01387,0.01164,0.02188,0.01852,0.01781,0.02022,0.01319,0.01073,0.004909,0.004792,0.007261,0.006873,0.00954,0.01023,0.03053,0.02905,0.0243,0.01154,0.01448,0.01441,0.01626,0.01169,0.0113,0.01022,0.01208,0.01136,0.01204,0.01299,0.01356,0.01643,0.01018,0.01338,0.01574,0.01685,0.01699,0.01616,0.02166,0.02159,0.0116,0.01281,0.01224,0.01768,0.01678,0.02088,0.01411,0.02259,0.01764,0.02467,0.01483,0.02005,0.01879,0.008778,0.0161
774.3,0.04406,0.03411,0.02899,0.01397,0.01813,0.02382,0.0107,0.008504,0.01781,0.02519,0.007022,0.02024,0.03449,0.04046,0.02335,0.0213,0.04693,0.0211,0.01634,0.01614,0.014,0.007887,0.01072,0.008478,0.007631,0.04,0.03005,0.01648,0.02456,0.02171,0.0259,0.0317,0.02639,0.0226,0.0131,0.007046,0.009135,0.01394,0.02127,0.02204,0.01489,0.01555,0.007119,0.01101,0.008246,0.01908,0.009423,0.01491,0.009504,0.007498,0.01309,0.008987,0.01241,0.01241,0.007845,0.01445,0.01214,0.02185,0.01893,0.01846,0.0208,0.01304,0.01098,0.004991,0.005027,0.007371,0.007105,0.009846,0.01058,0.03057,0.0295,0.02464,0.01177,0.0149,0.01453,0.01684,0.01169,0.01195,0.01047,0.01269,0.01159,0.01265,0.01323,0.01418,0.0174,0.01006,0.01376,0.016,0.01759,0.01731,0.01658,0.02226,0.02179,0.01193,0.01294,0.01312,0.0185,0.01774,0.02199,0.01482,0.02289,0.01752,0.02528,0.0152,0.02042,0.0195,0.008994,0.01706
772.84,0.04472,0.03572,0.02987,0.01452,0.01878,0.02442,0.01078,0.00878,0.01789,0.02565,0.007591,0.02124,0.0358,0.04093,0.02418,0.02191,0.04876,0.02126,0.01695,0.01724,0.01482,0.008426,0.01189,0.009406,0.008172,0.04044,0.03113,0.01666,0.02527,0.02283,0.02676,0.03184,0.02694,0.02342,0.01381,0.007442,0.009793,0.01449,0.02297,0.02272,0.01595,0.01665,0.007675,0.01158,0.008515,0.02062,0.01024,0.0158,0.01077,0.008476,0.01368,0.009521,0.01303,0.01273,0.008325,0.01521,0.01249,0.02207,0.01935,0.01921,0.02122,0.01305,0.01133,0.005104,0.005336,0.007547,0.007357,0.01019,0.01082,0.03109,0.02988,0.02514,0.012,0.01521,0.01475,0.0179,0.01204,0.013,0.01112,0.01355,0.01225,0.0139,0.01425,0.0154,0.01861,0.01082,0.0145,0.01669,0.01883,0.01824,0.01766,0.02383,0.02271,0.01256,0.0136,0.01456,0.02013,0.01902,0.02377,0.01607,0.02358,0.01802,0.02589,0.01574,0.02138,0.02032,0.009502,0.01831
771.38,0.04643,0.03804,0.03142,0.01532,0.01985,0.02572,0.01119,0.009225,0.01817,0.02671,0.00836,0.02253,0.03796,0.04183,0.02539,0.02315,0.05083,0.02186,0.01799,0.01851,0.01606,0.009289,0.0133,0.01053,0.009098,0.04106,0.03271,0.01724,0.02597,0.02379,0.0279,0.03245,0.02782,0.02458,0.01495,0.008095,0.01102,0.01558,0.02474,0.02361,0.01741,0.01834,0.008642,0.01271,0.00934,0.02234,0.01127,0.01692,0.0123,0.01002,0.01437,0.01007,0.01386,0.01331,0.008955,0.01627,0.01282,0.02256,0.01989,0.02011,0.02137,0.01329,0.01189,0.005247,0.005761,0.00783,0.00766,0.01064,0.01094,0.03199,0.03028,0.02603,0.01208,0.01542,0.01509,0.0198,0.01325,0.01471,0.01235,0.015,0.0135,0.01579,0.0162,0.01738,0.02036,0.01261,0.01611,0.0183,0.02108,0.02021,0.01979,0.02703,0.02491,0.01384,0.015,0.01685,0.023,0.02109,0.02693,0.0182,0.02488,0.01921,0.0265,0.01665,0.02241,0.02088,0.01054,0.02028
769.91,0.04902,0.04109,0.03362,0.01654,0.02165,0.02781,0.01191,0.009855,0.01944,0.02842,0.009085,0.02392,0.0414,0.04344,0.02721,0.02507,0.05338,0.02367,0.01957,0.02004,0.01759,0.01031,0.01473,0.01184,0.01038,0.04187,0.0345,0.01827,0.02652,0.02468,0.02941,0.03374,0.02922,0.02608,0.01659,0.009081,0.01304,0.01743,0.02622,0.02475,0.01918,0.02028,0.009893,0.01461,0.01092,0.02444,0.01255,0.01857,0.01402,0.01191,0.01509,0.01064,0.01474,0.01462,0.009824,0.01768,0.0133,0.0233,0.02064,0.02114,0.02137,0.01388,0.01273,0.005443,0.006335,0.008331,0.008004,0.01121,0.01106,0.03289,0.03078,0.02752,0.01193,0.01555,0.01552,0.02286,0.01556,0.01721,0.01429,0.0174,0.01531,0.01818,0.01893,0.02005,0.02301,0.01523,0.0188,0.02121,0.02477,0.02342,0.02305,0.03219,0.02864,0.01614,0.01722,0.02029,0.02722,0.02441,0.03196,0.02144,0.02697,0.02103,0.02723,0.01827,0.02299,0.02081,0.01231,0.02349
768.45,0.05247,0.04498,0.03694,0.01839,0.02385,0.03075,0.01325,0.01085,0.0208,0.03094,0.01044,0.0262,0.04516,0.0466,0.02977,0.02751,0.05676,0.02652,0.02158,0.02177,0.01904,0.0115,0.01637,0.01359,0.01194,0.04426,0.03661,0.01978,0.02708,0.02577,0.03115,0.0358,0.03092,0.02756,0.01875,0.01005,0.01553,0.01952,0.0278,0.02633,0.02174,0.02261,0.0117,0.01661,0.01305,0.02713,0.0139,0.02062,0.01634,0.01411,0.0156,0.01114,0.01579,0.01606,0.0108,0.01917,0.01397,0.02455,0.02101,0.02222,0.0216,0.01488,0.01356,0.005816,0.00691,0.009339,0.008465,0.01164,0.01154,0.03402,0.03144,0.02886,0.01216,0.01579,0.01602,0.02709,0.0185,0.02048,0.0171,0.02059,0.01788,0.02131,0.02244,0.02335,0.02675,0.01856,0.02232,0.02534,0.02957,0.02812,0.02725,0.03901,0.0341,0.01938,0.02057,0.02476,0.03267,0.02874,0.03832,0.02551,0.0293,0.02365,0.02868,0.02027,0.02417,0.02082,0.01446,0.02774
766.99,0.05645,0.04898,0.04058,0.02048,0.02635,0.03386,0.01467,0.0121,0.02251,0.03416,0.01227,0.02916,0.04885,0.05028,0.03275,0.03003,0.06019,0.03008,0.0238,0.02354,0.02067,0.01291,0.01796,0.01554,0.01345,0.0475,0.0388,0.02188,0.02795,0.02738,0.03322,0.039,0.03295,0.02946,0.02135,0.01127,0.01833,0.02205,0.02916,0.02795,0.02436,0.02502,0.01379,0.01887,0.01556,0.03012,0.01527,0.02296,0.01888,0.01644,0.01598,0.01165,0.01657,0.01749,0.0119,0.02063,0.01488,0.02591,0.02145,0.02328,0.02221,0.01606,0.01434,0.006304,0.007345,0.01053,0.009102,0.01219,0.01223,0.03534,0.03238,0.02987,0.01265,0.01638,0.01666,0.03235,0.02199,0.02414,0.02032,0.02436,0.02114,0.02505,0.02673,0.02743,0.03109,0.02232,0.02648,0.0301,0.0351,0.03369,0.03238,0.04664,0.04094,0.02315,0.02455,0.02961,0.0391,0.03408,0.04586,0.03029,0.03202,0.02622,0.03084,0.02233,0.02573,0.02122,0.01681,0.03278
765.52,0.0608,0.05289,0.0443,0.02263,0.02906,0.03681,0.016,0.0135,0.0247,0.03777,0.01433,0.03242,0.0524,0.05389,0.03594,0.03247,0.06347,0.03388,0.02614,0.02544,0.0226,0.0145,0.01941,0.01753,0.0149,0.05074,0.04094,0.0244,0.02937,0.02935,0.03552,0.04298,0.03536,0.03191,0.02421,0.01279,0.02126,0.02497,0.03034,0.02924,0.02672,0.02734,0.01592,0.02136,0.01809,0.03326,0.01673,0.02546,0.02139,0.01887,0.01651,0.01233,0.01697,0.01877,0.01302,0.02195,0.01607,0.02714,0.0222,0.0243,0.02304,0.01715,0.01493,0.006885,0.007671,0.01165,0.009831,0.01294,0.01294,0.03665,0.03344,0.03041,0.01321,0.01729,0.01745,0.03841,0.02594,0.02802,0.02365,0.02856,0.02492,0.02917,0.03159,0.0321,0.03579,0.02637,0.03104,0.03523,0.04113,0.0397,0.0383,0.05467,0.04882,0.02724,0.0288,0.0346,0.04628,0.04033,0.0543,0.03563,0.03523,0.02847,0.03344,0.0244,0.02724,0.02213,0.01923,0.03841
764.06,0.06552,0.05734,0.04841,0.02511,0.03183,0.03984,0.01758,0.01511,0.02723,0.04118,0.0164,0.03574,0.0561,0.05769,0.03929,0.03511,0.06748,0.0375,0.02854,0.02783,0.02474,0.01624,0.02093,0.01956,0.01683,0.05344,0.04311,0.02687,0.03154,0.03097,0.0377,0.04647,0.03834,0.03446,0.02705,0.01433,0.02421,0.02796,0.03163,0.02987,0.02919,0.02964,0.01797,0.02358,0.02008,0.03694,0.01862,0.02789,0.02383,0.02155,0.0175,0.01332,0.01741,0.01976,0.01405,0.02303,0.01759,0.02829,0.02303,0.02536,0.0236,0.01792,0.01521,0.007515,0.008106,0.01257,0.01031,0.01363,0.01352,0.0376,0.03434,0.03049,0.01373,0.01822,0.01834,0.04508,0.03018,0.03237,0.02712,0.0332,0.029,0.03339,0.03667,0.03683,0.04097,0.03078,0.03585,0.04096,0.0477,0.04612,0.0446,0.06328,0.05741,0.03184,0.03331,0.04023,0.05414,0.04727,0.06335,0.04145,0.03883,0.03103,0.03609,0.0269,0.02828,0.02341,0.02172,0.04461
762.6,0.06983,0.06191,0.05238,0.02768,0.0348,0.04338,0.01882,0.01671,0.02961,0.04445,0.01865,0.03932,0.05963,0.0616,0.04255,0.03805,0.07139,0.04081,0.03074,0.03033,0.02705,0.0181,0.02251,0.02165,0.01881,0.05618,0.04546,0.02914,0.03432,0.03299,0.03967,0.04954,0.04144,0.03667,0.02954,0.01577,0.02753,0.03082,0.03244,0.03017,0.0316,0.03195,0.01989,0.02574,0.02185,0.04074,0.02065,0.03032,0.02599,0.024,0.01893,0.01428,0.01786,0.02065,0.01523,0.0239,0.01882,0.02967,0.02387,0.02644,0.02428,0.01849,0.01563,0.008101,0.008581,0.01333,0.01082,0.01411,0.01407,0.03865,0.03553,0.03075,0.01449,0.0193,0.01939,0.05188,0.03459,0.03705,0.03087,0.03798,0.03342,0.03771,0.04179,0.0418,0.04623,0.03539,0.04079,0.04713,0.05432,0.05298,0.05073,0.07231,0.06623,0.03663,0.03776,0.04605,0.06199,0.05449,0.07272,0.04733,0.04262,0.03343,0.03915,0.02956,0.02887,0.02468,0.02435,0.05094
761.13,0.07421,0.06623,0.05571,0.03012,0.03767,0.04689,0.01971,0.01824,0.03186,0.04732,0.02089,0.04267,0.06302,0.06503,0.04539,0.04109,0.07473,0.04387,0.03268,0.03277,0.02915,0.01976,0.02402,0.02365,0.02061,0.05863,0.04788,0.03098,0.03711,0.03519,0.04143,0.05225,0.04412,0.03878,0.03157,0.01709,0.03092,0.03333,0.03287,0.03026,0.03359,0.03418,0.02154,0.02768,0.0234,0.04407,0.02242,0.03252,0.02801,0.02594,0.02052,0.0152,0.01831,0.02162,0.01632,0.02461,0.01977,0.03097,0.02454,0.02765,0.02501,0.01888,0.01612,0.008526,0.00901,0.01404,0.01146,0.01465,0.01454,0.03974,0.03681,0.03125,0.01536,0.02045,0.02038,0.05831,0.03865,0.04146,0.03469,0.04231,0.03765,0.04171,0.04639,0.04654,0.05114,0.03946,0.04544,0.05314,0.06032,0.05956,0.05638,0.08102,0.07444,0.04105,0.04188,0.05155,0.06909,0.0615,0.08156,0.05276,0.04618,0.03544,0.04207,0.03196,0.02923,0.02599,0.02693,0.05702
759.67,0.079,0.07014,0.05834,0.03225,0.04015,0.04965,0.02046,0.01967,0.034,0.04947,0.0229,0.04516,0.0662,0.06747,0.04756,0.04396,0.07721,0.04652,0.0343,0.03497,0.03068,0.02092,0.02534,0.02538,0.02205,0.06026,0.05011,0.03221,0.0392,0.03709,0.04305,0.05456,0.04598,0.04099,0.03317,0.01832,0.03383,0.0353,0.03339,0.03025,0.03487,0.03619,0.02278,0.02921,0.02466,0.04639,0.02354,0.03419,0.03008,0.02729,0.02188,0.01612,0.01873,0.02273,0.01704,0.02513,0.02055,0.03208,0.02492,0.02893,0.02565,0.01912,0.01658,0.008809,0.009421,0.01471,0.01215,0.01543,0.0149,0.04067,0.03774,0.0319,0.01613,0.02145,0.02111,0.06387,0.04183,0.04495,0.03819,0.0456,0.04112,0.04489,0.04997,0.05045,0.05528,0.04246,0.04926,0.05834,0.06504,0.06504,0.06139,0.08867,0.08131,0.04451,0.04543,0.05623,0.07474,0.06772,0.08883,0.05726,0.04907,0.03705,0.0442,0.03366,0.02966,0.02744,0.02918,0.06236
758.21,0.08224,0.07336,0.06086,0.03388,0.04227,0.05185,0.02097,0.02069,0.03496,0.05037,0.02438,0.04656,0.06766,0.06917,0.04887,0.04591,0.07869,0.04769,0.03525,0.03647,0.03189,0.02174,0.02634,0.02663,0.0228,0.06086,0.05123,0.03272,0.04094,0.0387,0.0437,0.05535,0.04724,0.04205,0.03415,0.01936,0.0357,0.03638,0.03467,0.03024,0.0355,0.03737,0.02338,0.03005,0.02535,0.04772,0.02397,0.03505,0.03184,0.0285,0.02329,0.01688,0.01941,0.02363,0.01757,0.02549,0.02083,0.03311,0.02546,0.02973,0.02626,0.01952,0.01732,0.009269,0.009821,0.01497,0.01263,0.01598,0.01552,0.04166,0.03812,0.03256,0.01703,0.02226,0.02156,0.0678,0.04387,0.047,0.04073,0.04765,0.04349,0.04687,0.05226,0.05347,0.05791,0.04472,0.05163,0.06199,0.06786,0.0687,0.06503,0.09434,0.0862,0.04646,0.04783,0.05911,0.07804,0.07195,0.09321,0.0602,0.05077,0.03795,0.04575,0.03453,0.03016,0.02875,0.03063,0.06543
756.74,0.08312,0.0749,0.06247,0.03452,0.04302,0.05245,0.02112,0.02109,0.03494,0.04989,0.0248,0.04632,0.06733,0.06916,0.04899,0.04646,0.07895,0.04759,0.03558,0.03685,0.03223,0.02191,0.02669,0.02698,0.02284,0.06024,0.05121,0.03265,0.04167,0.03933,0.04359,0.05504,0.04742,0.04209,0.03403,0.01982,0.03629,0.03628,0.03562,0.03031,0.0353,0.03737,0.02329,0.0302,0.02542,0.04779,0.02373,0.03496,0.03256,0.02892,0.02446,0.01742,0.01992,0.02444,0.01795,0.0258,0.02103,0.03377,0.02578,0.03016,0.02659,0.01984,0.018,0.009596,0.01012,0.01512,0.0133,0.01638,0.01596,0.04243,0.03824,0.03335,0.01764,0.02283,0.02162,0.06876,0.04418,0.04702,0.04157,0.04791,0.04387,0.04686,0.05244,0.05445,0.05823,0.045,0.05184,0.06321,0.06783,0.06929,0.06611,0.0962,0.08747,0.04637,0.04811,0.0595,0.07795,0.07302,0.09356,0.06064,0.05104,0.0377,0.04627,0.03423,0.03049,0.02934,0.03097,0.06553
755.28,0.08157,0.0741,0.06305,0.03385,0.04211,0.05115,0.02119,0.02064,0.03391,0.04813,0.02394,0.04439,0.06496,0.06726,0.04761,0.0454,0.07757,0.04627,0.03513,0.03597,0.0314,0.02122,0.02618,0.02632,0.02214,0.05842,0.05007,0.03189,0.04104,0.03852,0.04276,0.0538,0.0462,0.04111,0.03279,0.01945,0.03542,0.03487,0.03603,0.03047,0.03423,0.03605,0.0225,0.02956,0.0248,0.04639,0.0228,0.03386,0.03201,0.02823,0.02512,0.01771,0.02017,0.02511,0.01813,0.02601,0.02119,0.03397,0.02577,0.03029,0.0266,0.02014,0.01841,0.009741,0.01026,0.01531,0.01414,0.01664,0.01613,0.04264,0.03804,0.03399,0.01783,0.02301,0.02136,0.06617,0.04237,0.04477,0.04031,0.04607,0.04188,0.04457,0.0501,0.05281,0.05595,0.04282,0.04959,0.06142,0.06467,0.06629,0.06404,0.09331,0.08429,0.04403,0.04602,0.05701,0.07392,0.07035,0.08929,0.05803,0.04957,0.03624,0.04535,0.03284,0.03052,0.0291,0.02991,0.06248
753.81,0.07806,0.0707,0.06296,0.03174,0.03941,0.04851,0.02181,0.01915,0.03141,0.04541,0.02202,0.04128,0.05996,0.06407,0.04449,0.04282,0.07387,0.0435,0.03338,0.03393,0.02942,0.01958,0.02478,0.02472,0.02054,0.05583,0.04802,0.02986,0.03917,0.03609,0.0409,0.05115,0.04355,0.03895,0.03096,0.01817,0.03287,0.03222,0.03682,0.03067,0.03246,0.03354,0.02096,0.02774,0.02318,0.04326,0.02106,0.03179,0.03044,0.02643,0.02504,0.0177,0.02044,0.02535,0.01805,0.02588,0.02084,0.03386,0.02559,0.03004,0.02652,0.02052,0.01856,0.009843,0.01018,0.01544,0.01466,0.01662,0.0163,0.04196,0.03716,0.03382,0.01779,0.02257,0.02103,0.06012,0.03824,0.04029,0.03686,0.04188,0.03775,0.04015,0.04531,0.04867,0.05112,0.03856,0.04485,0.05625,0.05868,0.05988,0.05876,0.08548,0.07666,0.03956,0.04209,0.05157,0.06585,0.06392,0.08027,0.05216,0.04588,0.03399,0.04259,0.03092,0.03035,0.02855,0.02714,0.05646
752.35,0.07177,0.06455,0.06084,0.02832,0.03536,0.04416,0.02185,0.01694,0.02817,0.04141,0.01928,0.03722,0.0536,0.0591,0.04002,0.03883,0.06862,0.03941,0.03051,0.03105,0.0268,0.01753,0.02254,0.02214,0.01794,0.05246,0.04473,0.02742,0.03616,0.03283,0.03815,0.04771,0.0403,0.0359,0.02825,0.01629,0.02886,0.02884,0.03691,0.0306,0.0296,0.0301,0.01882,0.02494,0.02077,0.03884,0.01865,0.02876,0.0275,0.02349,0.02413,0.0172,0.02006,0.02495,0.01769,0.0253,0.02038,0.03301,0.0249,0.02941,0.02634,0.02062,0.01848,0.009589,0.009877,0.01525,0.01464,0.01639,0.01614,0.04097,0.03647,0.03298,0.01732,0.02187,0.02041,0.05103,0.03237,0.03376,0.03154,0.03565,0.03206,0.03446,0.03863,0.04228,0.04391,0.03271,0.03843,0.04805,0.05027,0.05069,0.05055,0.07281,0.0652,0.03346,0.03621,0.04342,0.0551,0.05453,0.06771,0.04402,0.04098,0.03039,0.03929,0.02834,0.0302,0.0279,0.023,0.0477
750.89,0.06379,0.05677,0.05723,0.02425,0.03045,0.03859,0.02146,0.01428,0.0246,0.03647,0.01605,0.03268,0.04714,0.05317,0.03507,0.0341,0.06294,0.03437,0.02729,0.02781,0.0239,0.01532,0.0199,0.01911,0.01486,0.04827,0.04091,0.0249,0.03252,0.02926,0.03487,0.04366,0.03675,0.0324,0.02492,0.01415,0.02402,0.02504,0.03611,0.03011,0.02616,0.0263,0.0163,0.0215,0.01782,0.03393,0.0161,0.02511,0.02365,0.02008,0.02266,0.01636,0.01909,0.02398,0.01693,0.02417,0.0198,0.03159,0.02378,0.02837,0.02595,0.02018,0.01797,0.009126,0.00945,0.01466,0.01404,0.01604,0.01556,0.03974,0.0357,0.03176,0.01642,0.02109,0.01947,0.04047,0.02577,0.02641,0.02515,0.02849,0.02548,0.02801,0.03105,0.03446,0.03544,0.02615,0.03112,0.03827,0.04045,0.03988,0.04072,0.05757,0.05183,0.02672,0.02922,0.03401,0.04325,0.04352,0.05358,0.03496,0.0357,0.02618,0.03571,0.02557,0.02988,0.02688,0.0183,0.0377
749.42,0.05567,0.04888,0.0531,0.02035,0.0254,0.03274,0.02108,0.01151,0.0211,0.03123,0.01273,0.0283,0.04158,0.04748,0.03042,0.02952,0.05784,0.02912,0.02447,0.0247,0.02103,0.01318,0.01744,0.01629,0.01199,0.04343,0.0375,0.0224,0.02889,0.02584,0.03159,0.03918,0.03307,0.02893,0.02139,0.01206,0.01923,0.02112,0.03456,0.02918,0.02289,0.02278,0.0137,0.01788,0.01467,0.02939,0.01393,0.02138,0.01958,0.01682,0.02102,0.0154,0.01784,0.02255,0.01579,0.02246,0.01896,0.03003,0.02235,0.02692,0.02533,0.01907,0.01695,0.008607,0.009007,0.01371,0.01297,0.01559,0.01464,0.03825,0.03448,0.03053,0.01528,0.02035,0.01829,0.03022,0.01949,0.0197,0.01873,0.02171,0.01889,0.02146,0.02367,0.02629,0.02713,0.01987,0.02379,0.02875,0.0306,0.02905,0.03089,0.04266,0.03871,0.02038,0.02225,0.02513,0.03191,0.03256,0.04002,0.02632,0.03085,0.02242,0.03196,0.02315,0.02907,0.02525,0.01403,0.02826
